,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,accommodates,host_is_superhost,host_response_rate,host_response_time,listing_url,maximum_nights,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,distancia
7753,49308782,Feel Corporate Housing Campanhã 04,2228036.0,Rui,PORTO,Campanhã,41.14839,-8.58807,Entire home/apt,95.0,1.0,0.0,nan,0.4433333333333333,86.0,358.0,0.0,114501/AL,3.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49308782,1125.0,Entire rental unit,4.8500000000000005,4.833333333333333,4.923333333333333,4.94,4.71,4.91,4.77,1.9162825495051417
7754,49309632,Casa Molenga - Nature & Sea Retreat nearby Oporto,95838810.0,Ana,ESPINHO,Paramos,40.97052,-8.62676,Entire home/apt,299.0,2.0,32.0,2022-10-06,1.72,1.0,249.0,20.0,114944/AL,8.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49309632,30.0,Entire villa,4.94,4.94,4.94,5.0,4.63,4.97,4.91,19.95713782225549
7755,48986568,Selection - AL,395074115.0,Nuno,VILA NOVA DE GAIA,Serzedo e Perosinho,41.05393,-8.58162,Entire home/apt,438.0,3.0,13.0,2022-09-30,0.67,1.0,254.0,8.0,113241/AL,14.0,t,100.0,within a few hours,https://www.airbnb.com/rooms/48986568,270.0,Entire home,4.69,4.92,4.92,4.85,4.54,4.92,4.92,10.917256572071716
7756,48987940,Monte da Lapa Free 1 parking place,395083432.0,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15789,-8.61325,Entire home/apt,50.0,2.0,35.0,2022-11-18,1.71,1.0,350.0,21.0,114964/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/48987940,1125.0,Entire home,4.97,4.94,4.97,4.91,4.83,4.94,4.91,0.9425694369779799
7757,48295676,ChillHouse_Porto - Praça da República 2.1,16944558.0,Juliana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15452,-8.60999,Entire home/apt,60.0,2.0,11.0,2022-09-06,1.84,6.0,346.0,11.0,114215/AL,3.0,t,92.0,within an hour,https://www.airbnb.com/rooms/48295676,1125.0,Entire rental unit,5.0,4.73,4.91,4.91,4.64,4.64,4.55,0.552359021045587
7758,48298673,BOUTIQUE Rentals-Art & Charm Apt w/ balcony&garage,185835.0,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15113,-8.61967,Entire home/apt,96.0,3.0,5.0,2021-09-03,0.26,22.0,0.0,0.0,108282/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/48298673,1125.0,Entire rental unit,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7537465816603596
7759,48310095,ChillHouse_Porto - Praça da República 1.2,16944558.0,Juliana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15439,-8.61031,Entire home/apt,75.0,2.0,0.0,nan,2.0300000000000002,6.0,76.0,0.0,114213/AL,6.0,t,92.0,within an hour,https://www.airbnb.com/rooms/48310095,1125.0,Entire rental unit,4.8500000000000005,4.916666666666667,4.616666666666667,4.760000000000001,4.82,4.756666666666667,4.776666666666666,0.5349095284995045
7760,48992402,Apart in Historic Princes Palace (Short&LongStay),40151333.0,Rita,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14986,-8.61618,Entire home/apt,120.0,2.0,9.0,2022-11-13,0.57,2.0,241.0,7.0,114385/AL,4.0,f,99.0,within an hour,https://www.airbnb.com/rooms/48992402,1125.0,Entire rental unit,5.0,4.56,4.78,4.78,5.0,4.89,5.0,0.443033163821565
7761,48995271,Feel Corporate Housing Campanhã 01,2228036.0,Rui,PORTO,Bonfim,41.14878,-8.58973,Entire home/apt,131.0,1.0,2.0,2022-07-13,0.29,86.0,350.0,2.0,113917/AL,5.0,f,100.0,within an hour,https://www.airbnb.com/rooms/48995271,1125.0,Entire rental unit,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.774900051280274
7762,49006399,Porto Historic Luxury House with A/C in Downtown,92797951.0,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14481,-8.61271,Entire home/apt,58.0,1.0,45.0,2022-12-07,2.52,31.0,142.0,31.0,113294/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49006399,61.0,Entire rental unit,4.96,4.84,4.82,4.91,4.87,4.82,4.73,0.553766190567757
7764,48310556,Sand Stories - Beach Getaway,44190340.0,Diana,VILA NOVA DE GAIA,São Félix da Marinha,41.03592,-8.64431,Entire home/apt,85.0,14.0,13.0,2022-09-15,0.67,3.0,16.0,6.0,nan,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/48310556,1125.0,Entire condo,5.0,5.0,5.0,5.0,4.62,4.85,4.85,12.9469961071301
7765,49006440,Family Central Porto,395217380.0,Olga,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1439,-8.60421,Entire home/apt,99.0,2.0,47.0,2022-11-06,2.79,1.0,361.0,36.0,75369/AL,8.0,f,67.0,within an hour,https://www.airbnb.com/rooms/49006440,1125.0,Entire rental unit,4.81,4.96,4.66,4.87,4.85,4.66,4.72,0.8458778321099422
7766,48312903,ChillHouse_Porto - Praça da República 2.2,16944558.0,Juliana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15577,-8.61077,Entire home/apt,75.0,2.0,51.0,2022-12-01,2.7,6.0,283.0,37.0,114216/AL,6.0,t,92.0,within an hour,https://www.airbnb.com/rooms/48312903,1125.0,Entire rental unit,4.84,4.9,4.73,4.86,4.8,4.88,4.84,0.6861590293143263
7767,49006535,Deluxe loft by Douro River & Atlantic ocean,3297687.0,Hugo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14407,-8.63914,Entire home/apt,60.0,4.0,10.0,2022-11-19,0.59,3.0,44.0,7.0,Exempt,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49006535,1125.0,Entire loft,4.8,5.0,4.4,5.0,4.1,4.6,4.6,2.4432543744585264
7768,49331861,Studio Polo São João - Free Private Parking,397951052.0,Diana,PORTO,Paranhos,41.17813,-8.61014,Entire home/apt,40.0,2.0,0.0,nan,0.27,2.0,93.0,0.0,Exempt,1.0,f,0.0,nan,https://www.airbnb.com/rooms/49331861,1125.0,Entire loft,4.966666666666667,5.0,4.666666666666667,4.833333333333333,4.766666666666667,4.69,4.633333333333334,3.1730291250603386
7769,49339430,Modern Loft with AC in Downtown Porto by LovelyStay,121998022.0,Andre,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14269,-8.60423,Entire home/apt,82.0,2.0,60.0,2022-12-02,3.03,2.0,253.0,36.0,114310/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49339430,270.0,Entire rental unit,4.92,4.9,4.9,4.87,4.8,4.9,4.87,0.9498934577649542
7770,49341242,Casa Delfim Um,130004637.0,Francisco,PORTO,Paranhos,41.173096,-8.608997,Entire home/apt,25.0,1.0,63.0,2022-11-27,3.17,24.0,360.0,21.0,111012/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49341242,1125.0,Tiny home,4.78,4.87,4.84,4.89,4.43,4.63,4.6,2.617488466648913
7771,48345354,OPORTO Charming Stays - YELLOW Bedroom,5981934.0,Pedro,PORTO,Paranhos,41.17636,-8.62381,Private room,10.0,150.0,0.0,nan,5.170000000000001,5.0,170.0,0.0,Exempt,1.0,f,57.0,within a day,https://www.airbnb.com/rooms/48345354,1125.0,Private room in rental unit,4.96,4.956666666666667,4.906666666666667,4.97,4.86,4.916666666666667,4.906666666666667,3.165756543023829
7772,49342592,Modern Apartment in Downtown Porto with garden,199695374.0,António,PORTO,Bonfim,41.14608,-8.60071,Entire home/apt,44.0,2.0,37.0,2022-11-11,1.94,1.0,111.0,27.0,114564/AL,3.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49342592,1125.0,Entire rental unit,4.92,5.0,4.7,4.92,4.97,4.81,4.81,0.9387159120162438
7773,49025443,The best view of Porto.In front of Jardim do Morro,172296609.0,Irani,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13562,-8.60745,Private room,25.0,1.0,42.0,2022-10-30,2.23,2.0,86.0,21.0,Exempt,1.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49025443,30.0,Private room in rental unit,4.83,4.57,4.64,4.26,4.86,4.57,4.55,1.5811220906497248
7774,49026637,CC Downtown Palace - B,386854884.0,Anna E Caio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14574,-8.60563,Entire home/apt,145.0,2.0,50.0,2022-09-17,2.65,9.0,356.0,36.0,81211/AL,6.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49026637,1125.0,Entire rental unit,4.86,4.96,4.9,4.92,4.94,4.9,4.88,0.6155797905380402
7775,48350021,OPORTO Charming Stays - BLUE Bedroom,5981934.0,Pedro,PORTO,Paranhos,41.17577,-8.62398,Private room,10.0,150.0,0.0,nan,5.170000000000001,5.0,137.0,0.0,Exempt,1.0,f,57.0,within a day,https://www.airbnb.com/rooms/48350021,1125.0,Private room in rental unit,4.96,4.956666666666667,4.906666666666667,4.97,4.86,4.916666666666667,4.906666666666667,3.109158413420695
7776,49026987,CC Downtown Palace - D,386854884.0,Anna E Caio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14588,-8.60501,Entire home/apt,155.0,2.0,46.0,2022-10-30,2.44,9.0,360.0,28.0,101378/AL,6.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49026987,1125.0,Entire rental unit,4.89,4.87,4.8,4.93,4.93,4.72,4.72,0.6436826141896841
7777,49351056,GuestReady - Mystic Subdual,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15313,-8.60997,Entire home/apt,30.0,1.0,19.0,2022-11-29,1.02,245.0,257.0,18.0,53038/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/49351056,1125.0,Entire rental unit,4.16,3.95,4.16,4.26,4.26,4.05,3.84,0.4001669188040096
7779,48371547,GeniusLoci Guesthouse - Estúdio,173800576.0,Pedro,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17981,-8.68649,Entire home/apt,76.0,1.0,18.0,2022-09-27,1.08,6.0,352.0,10.0,108784/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/48371547,1125.0,Tiny home,4.56,4.5,4.61,4.44,4.72,4.33,4.56,7.16401114344764
7780,49359170,Cathedral Design Apartments - Foz,99588835.0,OportoDesign,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14176,-8.61198,Entire home/apt,38.0,2.0,63.0,2022-11-27,3.38,15.0,34.0,38.0,32953/AL,2.0,f,97.0,within an hour,https://www.airbnb.com/rooms/49359170,364.0,Entire rental unit,4.62,4.76,4.63,4.79,4.87,4.62,4.6,0.876446198318797
7781,49027177,CC Downtown Palace - E,386854884.0,Anna E Caio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14598,-8.60582,Entire home/apt,116.0,2.0,64.0,2022-11-27,3.17,9.0,331.0,47.0,101397/AL,6.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49027177,1125.0,Entire rental unit,5.0,4.97,5.0,4.98,4.98,4.97,4.92,0.5856230156636677
7782,49027352,CC Downtown Palace - F,386854884.0,Anna E Caio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14404,-8.60708,Entire home/apt,168.0,2.0,69.0,2022-11-21,3.56,9.0,269.0,56.0,101397/AL,6.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49027352,1125.0,Entire rental unit,4.99,5.0,5.0,4.97,5.0,4.96,4.96,0.6960855036550375
7783,49027550,CC Downtown Palace - G,386854884.0,Anna E Caio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14588,-8.60578,Entire home/apt,145.0,2.0,77.0,2022-11-28,3.98,9.0,339.0,57.0,101376/AL,6.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49027550,1125.0,Entire rental unit,4.99,4.99,4.94,4.97,4.96,4.91,4.9,0.5957268417213888
7784,49027637,CC Downtown Palace - H,386854884.0,Anna E Caio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14435,-8.60586,Entire home/apt,165.0,2.0,71.0,2022-12-11,3.5,9.0,297.0,54.0,114621/AL,6.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49027637,1125.0,Entire rental unit,4.96,4.96,4.94,4.93,4.93,4.92,4.79,0.7203368415188287
7785,49027740,CC Downtown Palace - I,386854884.0,Anna E Caio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14579,-8.60587,Entire home/apt,140.0,2.0,79.0,2022-12-04,3.94,9.0,314.0,62.0,101403/AL,6.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49027740,1125.0,Entire rental unit,4.96,4.99,4.99,5.0,4.97,4.96,4.89,0.5973822001871757
7786,48389852,OPORTO Charming Stays - PINK Bedroom,5981934.0,Pedro,PORTO,Ramalde,41.17766,-8.62543,Private room,10.0,150.0,0.0,nan,5.170000000000001,5.0,212.0,0.0,Exempt,1.0,f,57.0,within a day,https://www.airbnb.com/rooms/48389852,1125.0,Private room in rental unit,4.96,4.956666666666667,4.906666666666667,4.97,4.86,4.916666666666667,4.906666666666667,3.348828480358824
7787,49359979,Cathedral Design Apartments - Clérigos,99588835.0,OportoDesign,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14181,-8.61177,Entire home/apt,39.0,2.0,69.0,2022-12-02,3.61,15.0,11.0,56.0,32961/AL,2.0,f,97.0,within an hour,https://www.airbnb.com/rooms/49359979,364.0,Entire rental unit,4.61,4.74,4.64,4.86,4.77,4.58,4.65,0.8692663891556972
7788,49360888,GuestReady - 37º Hut,364783572.0,GuestReady,PORTO,Bonfim,41.15802,-8.60271,Entire home/apt,72.0,1.0,48.0,2022-12-10,2.62,245.0,0.0,36.0,55201/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/49360888,365.0,Entire rental unit,4.35,4.4,4.23,4.5,3.71,4.25,4.1,1.1605025403603166
7789,48390937,OPORTO Charming Stays - GREEN Bedroom,5981934.0,Pedro,PORTO,Paranhos,41.17592,-8.62377,Private room,10.0,150.0,0.0,nan,5.170000000000001,5.0,137.0,0.0,Exempt,1.0,f,57.0,within a day,https://www.airbnb.com/rooms/48390937,1125.0,Private room in rental unit,4.96,4.956666666666667,4.906666666666667,4.97,4.86,4.916666666666667,4.906666666666667,3.118657558791573
7790,49363635,O Aconchego do Amor,131635009.0,Luis,MAIA,Águas Santas,41.20996,-8.56538,Entire home/apt,243.0,2.0,2.0,2021-08-15,0.11,1.0,89.0,0.0,37928/al,4.0,f,0.0,nan,https://www.airbnb.com/rooms/49363635,10.0,Entire rental unit,4.5,4.0,4.0,5.0,4.5,4.0,4.5,7.717529907309387
7791,49027859,CC Downtown Palace - J,386854884.0,Anna E Caio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14539,-8.60722,Entire home/apt,185.0,2.0,82.0,2022-12-09,4.05,9.0,341.0,56.0,101368/AL,6.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49027859,1125.0,Entire rental unit,4.99,4.99,4.94,4.96,4.98,4.96,4.95,0.5604393517887832
7792,48392475,OPORTO Charming Stays - CREAM Bedroom,5981934.0,Pedro,PORTO,Ramalde,41.17663,-8.62583,Private room,10.0,150.0,0.0,nan,5.170000000000001,5.0,169.0,0.0,Exempt,1.0,f,57.0,within a day,https://www.airbnb.com/rooms/48392475,1125.0,Private room in rental unit,4.96,4.956666666666667,4.906666666666667,4.97,4.86,4.916666666666667,4.906666666666667,3.2550989927425555
7793,48394792,ChillHouse_Porto - Praça da República 285 *,16944558.0,Juliana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15538,-8.60992,Entire home/apt,101.0,2.0,31.0,2022-11-29,2.49,6.0,312.0,30.0,114217/AL,8.0,t,92.0,within an hour,https://www.airbnb.com/rooms/48394792,1125.0,Entire rental unit,4.77,4.97,4.65,4.71,4.84,4.74,4.84,0.6479230080110432
7794,48410684,GuestReady - Peaches & Cream,352882265.0,Guest,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15716,-8.61829,Entire home/apt,100.0,2.0,9.0,2022-12-07,3.65,2.0,245.0,9.0,104530/AL,10.0,f,96.0,within an hour,https://www.airbnb.com/rooms/48410684,365.0,Entire rental unit,4.22,4.33,3.89,4.33,4.44,4.22,4.56,1.0437827586730242
7795,49465808,"Beach cabin, big outdoor space, in Gaia near Porto",96315666.0,João,VILA NOVA DE GAIA,Canidelo,41.1204,-8.65736,Entire home/apt,170.0,2.0,27.0,2022-11-11,1.49,1.0,328.0,15.0,116837/AL,4.0,t,90.0,within an hour,https://www.airbnb.com/rooms/49465808,1125.0,Entire place,4.81,4.85,4.85,4.93,4.81,4.93,4.85,5.067698721688585
7796,49468217,CAPSULE with BREAKFAST included - CITY CENTRE,65084950.0,Julien,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151051,-8.604392,Shared room,28.0,1.0,82.0,2022-11-24,4.3,6.0,363.0,74.0,4541/AL,1.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49468217,1125.0,Shared room in hostel,4.85,4.93,4.87,4.88,4.9,4.87,4.8,0.5682879343431171
7797,49475799,CAPSULE with BREAKFAST included - CITY CENTRE,65084950.0,Julien,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15218,-8.60486,Shared room,35.0,1.0,31.0,2022-11-27,2.05,6.0,363.0,29.0,4541/AL,1.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49475799,1125.0,Shared room in hostel,4.84,4.81,4.77,4.74,4.81,4.81,4.61,0.581419266704698
7800,49403742,Cathedral Design Apartments - Batalha,99588835.0,OportoDesign,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14361,-8.61184,Entire home/apt,33.0,2.0,55.0,2022-12-01,2.9,15.0,32.0,35.0,32957/AL,3.0,f,97.0,within an hour,https://www.airbnb.com/rooms/49403742,364.0,Entire rental unit,4.49,4.8,4.6,4.85,4.87,4.58,4.67,0.6706920617357051
7801,49403809,Cathedral Design Apartments - Sé,99588835.0,OportoDesign,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14258,-8.61211,Entire home/apt,36.0,2.0,52.0,2022-12-06,2.72,15.0,22.0,34.0,32952/AL,2.0,f,97.0,within an hour,https://www.airbnb.com/rooms/49403809,364.0,Entire rental unit,4.52,4.6,4.56,4.69,4.75,4.52,4.42,0.7871362612875931
7802,49404063,Cathedral Design Apartments - Aliados,99588835.0,OportoDesign,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14325,-8.61169,Entire home/apt,37.0,2.0,42.0,2022-11-27,2.25,15.0,16.0,25.0,32949/AL,3.0,f,97.0,within an hour,https://www.airbnb.com/rooms/49404063,364.0,Entire rental unit,4.45,4.74,4.69,4.55,4.83,4.52,4.55,0.7091795796968889
7803,49404111,Cathedral Design Apartments - Cais de Gaia,99588835.0,OportoDesign,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14183,-8.61309,Entire home/apt,35.0,2.0,6.0,2022-10-09,1.17,15.0,44.0,6.0,32946/AL,4.0,f,97.0,within an hour,https://www.airbnb.com/rooms/49404111,364.0,Entire rental unit,3.5,4.0,3.5,4.33,4.67,3.33,3.5,0.883230835735359
7804,49417988,GuestReady - Jardim das Oliveiras GuestHouse - Roo,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15155,-8.61715,Entire home/apt,42.0,1.0,20.0,2022-10-23,3.35,245.0,300.0,20.0,114192/AL,2.0,f,0.0,nan,https://www.airbnb.com/rooms/49417988,365.0,Entire rental unit,4.6,4.7,4.8,4.3,4.75,4.6,4.5,0.5664427074602912
7805,49418092,GuestReady - Jardim das Oliveiras GuestHouse - Roo,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1509,-8.61717,Entire home/apt,48.0,1.0,13.0,2022-11-19,1.73,245.0,300.0,13.0,114192/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/49418092,365.0,Entire rental unit,4.77,4.85,4.85,4.85,4.77,4.69,4.46,0.5445143321848177
7806,49418234,GuestReady - Jardim das Oliveiras GuestHouse - Roo,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15183,-8.61685,Entire home/apt,48.0,1.0,12.0,2022-09-30,1.39,245.0,300.0,12.0,114192/AL,3.0,f,0.0,nan,https://www.airbnb.com/rooms/49418234,365.0,Entire rental unit,5.0,4.92,5.0,5.0,5.0,5.0,4.92,0.5564796195892364
7807,48420723,GuestReady - Pursuit of Happiness,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15306,-8.62061,Entire home/apt,71.0,2.0,83.0,2022-12-11,3.88,245.0,293.0,42.0,108235/AL,6.0,f,0.0,nan,https://www.airbnb.com/rooms/48420723,365.0,Entire rental unit,4.43,4.18,4.31,4.41,4.46,4.3,4.31,0.8994278797478646
7808,48435478,YOUROPO - Flores G,16922131.0,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14511,-8.61199,Entire home/apt,233.0,1.0,1.0,2022-04-18,0.12,86.0,329.0,1.0,114583/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/48435478,1125.0,Entire rental unit,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.5075387502954088
7809,49419534,Modern grey bedroom - Shared apartment,113344923.0,Marine,PORTO,Campanhã,41.161598,-8.570608,Private room,23.0,1.0,62.0,2022-12-02,3.5,3.0,48.0,44.0,651,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49419534,7.0,Private room in rental unit,4.63,4.61,4.63,4.65,3.89,4.55,4.55,3.6275408633290165
7810,48435479,YOUROPO - Flores M,16922131.0,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14475,-8.61391,Entire home/apt,256.0,1.0,3.0,2022-04-18,0.16,86.0,341.0,1.0,114584/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/48435479,1125.0,Entire rental unit,5.0,5.0,5.0,5.0,5.0,4.67,4.67,0.595281983098264
7811,49476357,Casa Delfim Dez,130004637.0,Francisco,PORTO,Paranhos,41.17396,-8.6093,Entire home/apt,25.0,1.0,102.0,2022-11-22,5.57,24.0,343.0,69.0,116221/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49476357,1125.0,Tiny home,4.75,4.88,4.85,4.88,4.34,4.63,4.52,2.7120180021390925
7812,49476428,CAPSULE with BREAKFAST included - CITY CENTRE,65084950.0,Julien,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14993,-8.60364,Shared room,23.0,1.0,17.0,2022-10-05,2.21,6.0,363.0,17.0,4541/AL,1.0,t,100.0,within an hour,https://www.airbnb.com/rooms/49476428,1125.0,Shared room in hostel,4.94,5.0,4.88,5.0,4.82,5.0,4.82,0.608978376330151
7813,48435480,YOUROPO - Flores S,16922131.0,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14485,-8.61367,Entire home/apt,256.0,1.0,10.0,2022-09-21,1.14,86.0,356.0,10.0,114578/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/48435480,1125.0,Entire rental unit,5.0,5.0,5.0,5.0,5.0,5.0,4.9,0.5768579055187397
7814,49425662,Lemago São Bento Historical Centre - 1st FLOOR,350158363.0,Lemago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144428,-8.611454,Entire home/apt,86.0,1.0,10.0,2022-05-20,0.52,13.0,338.0,3.0,100386/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49425662,30.0,Entire rental unit,4.6,4.6,4.5,4.6,4.7,4.2,4.5,0.5769679531687754
7815,49699795,GuestReady - Moinho de Vento - Balcony,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14768,-8.61548,Entire home/apt,42.0,2.0,36.0,2022-06-29,2.02,245.0,0.0,20.0,62036/AL,2.0,f,0.0,nan,https://www.airbnb.com/rooms/49699795,1125.0,Entire rental unit,4.39,4.47,3.94,4.47,4.92,4.17,4.08,0.4389083253963231
7816,49430512,GuestReady - Folding Screen,397192671.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15578,-8.61808,Entire home/apt,30.0,1.0,49.0,2022-12-05,2.56,1.0,306.0,34.0,60168/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49430512,1125.0,Entire rental unit,4.22,4.29,4.27,4.43,4.57,4.22,4.22,0.9130170402907825
7817,49476639,Casa Delfim Quatorze,130004637.0,Francisco,PORTO,Paranhos,41.17266,-8.6084,Entire home/apt,25.0,1.0,51.0,2022-12-01,2.6,24.0,359.0,35.0,113813/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49476639,1125.0,Tiny home,4.59,4.78,4.57,4.88,4.35,4.45,4.29,2.572681776793892
7818,49476961,Casa Delfim Dezasseis,130004637.0,Francisco,PORTO,Paranhos,41.17285,-8.60947,Entire home/apt,40.0,1.0,69.0,2022-11-03,3.48,24.0,322.0,42.0,113815/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49476961,1125.0,Tiny home,4.75,4.83,4.84,4.81,4.49,4.62,4.43,2.588052176675544
7819,49701257,GuestReady - Moinho de Vento - Longue,364783572.0,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14761,-8.61551,Entire home/apt,43.0,2.0,18.0,2022-05-01,0.96,245.0,0.0,9.0,62044/AL,2.0,f,0.0,nan,https://www.airbnb.com/rooms/49701257,1125.0,Entire rental unit,4.39,4.28,4.39,4.5,4.72,4.33,4.44,0.44492432909107804
7820,49436520,Family Apartments I,37066714.0,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15845,-8.62325,Entire home/apt,182.0,1.0,16.0,2022-08-18,0.82,34.0,359.0,6.0,115184/AL,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/49436520,1125.0,Entire rental unit,4.63,4.75,4.69,4.5,4.44,4.63,4.44,1.4274201708348977
